Type,Entry Time,Exit Time,Entry Price,Exit Price,Points,PnL INR,Cumulative PnL INR
SHORT,2019-01-17 12:30:00+05:30,2019-01-17 14:20:00+05:30,10890.5,10897.25,-6.75,-438.75,420933.5
LONG,2019-01-17 14:20:00+05:30,2019-01-18 09:30:00+05:30,10897.25,10874.05,-23.2,-1508.0,419425.5
SHORT,2019-01-18 09:30:00+05:30,2019-01-18 13:55:00+05:30,10874.05,10903.75,-29.7,-1930.5,417495.0
LONG,2019-01-18 13:55:00+05:30,2019-01-21 15:20:00+05:30,10903.75,10952.05,48.3,3139.5,420634.5
SHORT,2019-01-21 15:20:00+05:30,2019-01-22 14:00:00+05:30,10952.05,10911.65,40.4,2626.0,423260.5
LONG,2019-01-22 14:00:00+05:30,2019-01-23 13:30:00+05:30,10911.65,10915.3,3.65,237.25,423497.75
SHORT,2019-01-23 13:30:00+05:30,2019-01-24 15:10:00+05:30,10915.3,10859.4,55.9,3633.5,427131.25
LONG,2019-01-24 15:10:00+05:30,2019-01-25 12:20:00+05:30,10859.4,10888.55,29.15,1894.75,429026.0
SHORT,2019-01-25 12:20:00+05:30,2019-01-29 15:15:00+05:30,10888.55,10659.8,228.75,14868.75,443894.75
LONG,2019-01-29 15:15:00+05:30,2019-01-30 10:35:00+05:30,10659.8,10626.35,-33.45,-2174.25,441720.5
SHORT,2019-01-30 10:35:00+05:30,2019-01-30 13:00:00+05:30,10626.35,10671.9,-45.55,-2960.75,438759.75
LONG,2019-01-30 13:00:00+05:30,2019-01-30 14:45:00+05:30,10671.9,10617.45,-54.45,-3539.25,435220.5
SHORT,2019-01-30 14:45:00+05:30,2019-01-31 09:15:00+05:30,10617.45,10701.35,-83.9,-5453.5,429767.0
LONG,2019-01-31 09:15:00+05:30,2019-02-01 13:55:00+05:30,10701.35,10886.7,185.35,12047.75,441814.75
SHORT,2019-02-01 13:55:00+05:30,2019-02-04 14:00:00+05:30,10886.7,10864.7,22.0,1430.0,443244.75
LONG,2019-02-04 14:00:00+05:30,2019-02-07 12:00:00+05:30,10864.7,11069.1,204.4,13286.0,456530.75
SHORT,2019-02-07 12:00:00+05:30,2019-02-07 13:50:00+05:30,11069.1,11104.2,-35.1,-2281.5,454249.25
LONG,2019-02-07 13:50:00+05:30,2019-02-07 15:15:00+05:30,11104.2,11057.45,-46.75,-3038.75,451210.5
SHORT,2019-02-07 15:15:00+05:30,2019-02-08 13:40:00+05:30,11057.45,11008.8,48.65,3162.25,454372.75
LONG,2019-02-08 13:40:00+05:30,2019-02-08 15:05:00+05:30,11008.8,10953.25,-55.55,-3610.75,450762.0
SHORT,2019-02-08 15:05:00+05:30,2019-02-11 14:30:00+05:30,10953.25,10909.2,44.05,2863.25,453625.25
LONG,2019-02-11 14:30:00+05:30,2019-02-12 09:35:00+05:30,10909.2,10873.0,-36.2,-2353.0,451272.25
SHORT,2019-02-12 09:35:00+05:30,2019-02-13 09:15:00+05:30,10873.0,10883.25,-10.25,-666.25,450606.0
LONG,2019-02-13 09:15:00+05:30,2019-02-13 13:40:00+05:30,10883.25,10836.05,-47.2,-3068.0,447538.0
SHORT,2019-02-13 13:40:00+05:30,2019-02-14 14:05:00+05:30,10836.05,10779.25,56.8,3692.0,451230.0
LONG,2019-02-14 14:05:00+05:30,2019-02-15 09:25:00+05:30,10779.25,10718.25,-61.0,-3965.0,447265.0
SHORT,2019-02-15 09:25:00+05:30,2019-02-15 13:45:00+05:30,10718.25,10675.35,42.9,2788.5,450053.5
LONG,2019-02-15 13:45:00+05:30,2019-02-18 09:45:00+05:30,10675.35,10666.55,-8.8,-572.0,449481.5
SHORT,2019-02-18 09:45:00+05:30,2019-02-19 09:30:00+05:30,10666.55,10676.45,-9.9,-643.5,448838.0
LONG,2019-02-19 09:30:00+05:30,2019-02-19 14:20:00+05:30,10676.45,10680.45,4.0,260.0,449098.0
SHORT,2019-02-19 14:20:00+05:30,2019-02-20 09:20:00+05:30,10680.45,10676.0,4.45,289.25,449387.25
LONG,2019-02-20 09:20:00+05:30,2019-02-20 14:10:00+05:30,10676.0,10647.8,-28.2,-1833.0,447554.25
SHORT,2019-02-20 14:10:00+05:30,2019-02-20 15:00:00+05:30,10647.8,10715.5,-67.7,-4400.5,443153.75
LONG,2019-02-20 15:00:00+05:30,2019-02-22 09:25:00+05:30,10715.5,10768.6,53.1,3451.5,446605.25
SHORT,2019-02-22 09:25:00+05:30,2019-02-25 09:15:00+05:30,10768.6,10823.35,-54.75,-3558.75,443046.5
LONG,2019-02-25 09:15:00+05:30,2019-02-26 09:15:00+05:30,10823.35,10813.8,-9.55,-620.75,442425.75
SHORT,2019-02-26 09:15:00+05:30,2019-02-26 11:15:00+05:30,10813.8,10815.3,-1.5,-97.5,442328.25
LONG,2019-02-26 11:15:00+05:30,2019-02-26 14:55:00+05:30,10815.3,10840.6,25.3,1644.5,443972.75
SHORT,2019-02-26 14:55:00+05:30,2019-02-27 09:15:00+05:30,10840.6,10892.95,-52.35,-3402.75,440570.0
LONG,2019-02-27 09:15:00+05:30,2019-02-27 11:15:00+05:30,10892.95,10892.85,-0.1,-6.5,440563.5
SHORT,2019-02-27 11:15:00+05:30,2019-02-28 13:50:00+05:30,10892.85,10824.15,68.7,4465.5,445029.0
LONG,2019-02-28 13:50:00+05:30,2019-02-28 15:00:00+05:30,10824.15,10791.25,-32.9,-2138.5,442890.5
SHORT,2019-02-28 15:00:00+05:30,2019-03-01 09:15:00+05:30,10791.25,10850.65,-59.4,-3861.0,439029.5
LONG,2019-03-01 09:15:00+05:30,2019-03-05 09:50:00+05:30,10850.65,10840.85,-9.8,-637.0,438392.5
SHORT,2019-03-05 09:50:00+05:30,2019-03-05 10:35:00+05:30,10840.85,10884.0,-43.15,-2804.75,435587.75
LONG,2019-03-05 10:35:00+05:30,2019-03-06 13:25:00+05:30,10884.0,11024.35,140.35,9122.75,444710.5
SHORT,2019-03-06 13:25:00+05:30,2019-03-06 15:00:00+05:30,11024.35,11059.75,-35.4,-2301.0,442409.5
LONG,2019-03-06 15:00:00+05:30,2019-03-07 12:35:00+05:30,11059.75,11034.45,-25.3,-1644.5,440765.0
SHORT,2019-03-07 12:35:00+05:30,2019-03-07 13:35:00+05:30,11034.45,11060.05,-25.6,-1664.0,439101.0
LONG,2019-03-07 13:35:00+05:30,2019-03-07 15:15:00+05:30,11060.05,11050.3,-9.75,-633.75,438467.25
SHORT,2019-03-07 15:15:00+05:30,2019-03-11 09:15:00+05:30,11050.3,11104.1,-53.8,-3497.0,434970.25
LONG,2019-03-11 09:15:00+05:30,2019-03-14 12:05:00+05:30,11104.1,11330.25,226.15,14699.75,449670.0
SHORT,2019-03-14 12:05:00+05:30,2019-03-14 14:20:00+05:30,11330.25,11352.6,-22.35,-1452.75,448217.25
LONG,2019-03-14 14:20:00+05:30,2019-03-15 15:00:00+05:30,11352.6,11440.5,87.9,5713.5,453930.75
SHORT,2019-03-15 15:00:00+05:30,2019-03-18 09:15:00+05:30,11440.5,11502.3,-61.8,-4017.0,449913.75
LONG,2019-03-18 09:15:00+05:30,2019-03-18 10:40:00+05:30,11502.3,11447.95,-54.35,-3532.75,446381.0
SHORT,2019-03-18 10:40:00+05:30,2019-03-18 15:15:00+05:30,11447.95,11467.8,-19.85,-1290.25,445090.75
LONG,2019-03-18 15:15:00+05:30,2019-03-20 12:20:00+05:30,11467.8,11510.6,42.8,2782.0,447872.75
SHORT,2019-03-20 12:20:00+05:30,2019-03-22 09:15:00+05:30,11510.6,11559.75,-49.15,-3194.75,444678.0
LONG,2019-03-22 09:15:00+05:30,2019-03-22 10:35:00+05:30,11559.75,11498.05,-61.7,-4010.5,440667.5
SHORT,2019-03-22 10:35:00+05:30,2019-03-25 15:15:00+05:30,11498.05,11355.6,142.45,9259.25,449926.75
LONG,2019-03-25 15:15:00+05:30,2019-03-27 13:35:00+05:30,11355.6,11499.3,143.7,9340.5,459267.25
SHORT,2019-03-27 13:35:00+05:30,2019-03-28 09:45:00+05:30,11499.3,11493.95,5.35,347.75,459615.0
LONG,2019-03-28 09:45:00+05:30,2019-04-01 15:00:00+05:30,11493.95,11701.15,207.2,13468.0,473083.0
SHORT,2019-04-01 15:00:00+05:30,2019-04-02 12:15:00+05:30,11701.15,11709.2,-8.05,-523.25,472559.75
LONG,2019-04-02 12:15:00+05:30,2019-04-02 14:10:00+05:30,11709.2,11676.3,-32.9,-2138.5,470421.25
SHORT,2019-04-02 14:10:00+05:30,2019-04-02 15:15:00+05:30,11676.3,11722.9,-46.6,-3029.0,467392.25
LONG,2019-04-02 15:15:00+05:30,2019-04-03 14:05:00+05:30,11722.9,11704.85,-18.05,-1173.25,466219.0
SHORT,2019-04-03 14:05:00+05:30,2019-04-04 12:20:00+05:30,11704.85,11654.15,50.7,3295.5,469514.5
LONG,2019-04-04 12:20:00+05:30,2019-04-04 14:00:00+05:30,11654.15,11610.85,-43.3,-2814.5,466700.0
SHORT,2019-04-04 14:00:00+05:30,2019-04-05 09:15:00+05:30,11610.85,11645.4,-34.55,-2245.75,464454.25
LONG,2019-04-05 09:15:00+05:30,2019-04-08 11:05:00+05:30,11645.4,11643.65,-1.75,-113.75,464340.5
SHORT,2019-04-08 11:05:00+05:30,2019-04-08 15:00:00+05:30,11643.65,11605.5,38.15,2479.75,466820.25
LONG,2019-04-08 15:00:00+05:30,2019-04-10 13:25:00+05:30,11605.5,11636.35,30.85,2005.25,468825.5
SHORT,2019-04-10 13:25:00+05:30,2019-04-11 15:15:00+05:30,11636.35,11599.9,36.45,2369.25,471194.75
LONG,2019-04-11 15:15:00+05:30,2019-04-12 11:45:00+05:30,11599.9,11582.4,-17.5,-1137.5,470057.25
SHORT,2019-04-12 11:45:00+05:30,2019-04-12 13:35:00+05:30,11582.4,11617.3,-34.9,-2268.5,467788.75
LONG,2019-04-12 13:35:00+05:30,2019-04-16 15:10:00+05:30,11617.3,11781.45,164.15,10669.75,478458.5
SHORT,2019-04-16 15:10:00+05:30,2019-04-18 09:15:00+05:30,11781.45,11815.95,-34.5,-2242.5,476216.0
LONG,2019-04-18 09:15:00+05:30,2019-04-18 09:55:00+05:30,11815.95,11773.5,-42.45,-2759.25,473456.75
SHORT,2019-04-18 09:55:00+05:30,2019-04-18 14:00:00+05:30,11773.5,11777.75,-4.25,-276.25,473180.5
LONG,2019-04-18 14:00:00+05:30,2019-04-18 15:05:00+05:30,11777.75,11747.55,-30.2,-1963.0,471217.5
SHORT,2019-04-18 15:05:00+05:30,2019-04-23 09:20:00+05:30,11747.55,11632.95,114.6,7449.0,478666.5
LONG,2019-04-23 09:20:00+05:30,2019-04-23 10:00:00+05:30,11632.95,11589.1,-43.85,-2850.25,475816.25
SHORT,2019-04-23 10:00:00+05:30,2019-04-24 13:55:00+05:30,11589.1,11633.25,-44.15,-2869.75,472946.5
LONG,2019-04-24 13:55:00+05:30,2019-04-25 12:25:00+05:30,11633.25,11761.2,127.95,8316.75,481263.25
SHORT,2019-04-25 12:25:00+05:30,2019-04-26 13:55:00+05:30,11761.2,11722.5,38.7,2515.5,483778.75
LONG,2019-04-26 13:55:00+05:30,2019-04-30 09:30:00+05:30,11722.5,11706.95,-15.55,-1010.75,482768.0
SHORT,2019-04-30 09:30:00+05:30,2019-04-30 12:40:00+05:30,11706.95,11713.15,-6.2,-403.0,482365.0
LONG,2019-04-30 12:40:00+05:30,2019-05-02 12:55:00+05:30,11713.15,11725.9,12.75,828.75,483193.75
SHORT,2019-05-02 12:55:00+05:30,2019-05-02 14:00:00+05:30,11725.9,11766.8,-40.9,-2658.5,480535.25
LONG,2019-05-02 14:00:00+05:30,2019-05-02 14:55:00+05:30,11766.8,11717.25,-49.55,-3220.75,477314.5
SHORT,2019-05-02 14:55:00+05:30,2019-05-03 14:00:00+05:30,11717.25,11765.3,-48.05,-3123.25,474191.25
LONG,2019-05-03 14:00:00+05:30,2019-05-03 14:50:00+05:30,11765.3,11729.8,-35.5,-2307.5,471883.75
SHORT,2019-05-03 14:50:00+05:30,2019-05-07 09:15:00+05:30,11729.8,11638.0,91.8,5967.0,477850.75
LONG,2019-05-07 09:15:00+05:30,2019-05-07 13:15:00+05:30,11638.0,11604.3,-33.7,-2190.5,475660.25
SHORT,2019-05-07 13:15:00+05:30,2019-05-08 13:45:00+05:30,11604.3,11444.55,159.75,10383.75,486044.0
LONG,2019-05-08 13:45:00+05:30,2019-05-08 14:45:00+05:30,11444.55,11382.6,-61.95,-4026.75,482017.25
SHORT,2019-05-08 14:45:00+05:30,2019-05-09 14:20:00+05:30,11382.6,11312.1,70.5,4582.5,486599.75
LONG,2019-05-09 14:20:00+05:30,2019-05-10 09:55:00+05:30,11312.1,11280.55,-31.55,-2050.75,484549.0
SHORT,2019-05-10 09:55:00+05:30,2019-05-10 14:05:00+05:30,11280.55,11326.1,-45.55,-2960.75,481588.25
LONG,2019-05-10 14:05:00+05:30,2019-05-10 15:20:00+05:30,11326.1,11258.95,-67.15,-4364.75,477223.5
SHORT,2019-05-10 15:20:00+05:30,2019-05-14 13:05:00+05:30,11258.95,11157.2,101.75,6613.75,483837.25
LONG,2019-05-14 13:05:00+05:30,2019-05-14 14:55:00+05:30,11157.2,11222.3,65.1,4231.5,488068.75
SHORT,2019-05-14 14:55:00+05:30,2019-05-15 10:20:00+05:30,11222.3,11285.25,-62.95,-4091.75,483977.0
LONG,2019-05-15 10:20:00+05:30,2019-05-15 12:55:00+05:30,11285.25,11239.25,-46.0,-2990.0,480987.0
SHORT,2019-05-15 12:55:00+05:30,2019-05-15 14:00:00+05:30,11239.25,11273.15,-33.9,-2203.5,478783.5
LONG,2019-05-15 14:00:00+05:30,2019-05-15 15:00:00+05:30,11273.15,11170.05,-103.1,-6701.5,472082.0
SHORT,2019-05-15 15:00:00+05:30,2019-05-16 13:50:00+05:30,11170.05,11205.5,-35.45,-2304.25,469777.75
LONG,2019-05-16 13:50:00+05:30,2019-05-21 12:40:00+05:30,11205.5,11799.6,594.1,38616.5,508394.25
SHORT,2019-05-21 12:40:00+05:30,2019-05-22 13:50:00+05:30,11799.6,11760.15,39.45,2564.25,510958.5
LONG,2019-05-22 13:50:00+05:30,2019-05-22 14:40:00+05:30,11760.15,11720.2,-39.95,-2596.75,508361.75
SHORT,2019-05-22 14:40:00+05:30,2019-05-23 09:15:00+05:30,11720.2,11914.25,-194.05,-12613.25,495748.5
LONG,2019-05-23 09:15:00+05:30,2019-05-23 11:05:00+05:30,11914.25,11929.4,15.15,984.75,496733.25
SHORT,2019-05-23 11:05:00+05:30,2019-05-24 12:05:00+05:30,11929.4,11764.05,165.35,10747.75,507481.0
LONG,2019-05-24 12:05:00+05:30,2019-05-27 12:55:00+05:30,11764.05,11915.25,151.2,9828.0,517309.0
SHORT,2019-05-27 12:55:00+05:30,2019-05-28 15:00:00+05:30,11915.25,11929.8,-14.55,-945.75,516363.25
LONG,2019-05-28 15:00:00+05:30,2019-05-29 12:45:00+05:30,11929.8,11881.3,-48.5,-3152.5,513210.75
SHORT,2019-05-29 12:45:00+05:30,2019-05-30 09:40:00+05:30,11881.3,11899.75,-18.45,-1199.25,512011.5
LONG,2019-05-30 09:40:00+05:30,2019-05-30 14:45:00+05:30,11899.75,11930.5,30.75,1998.75,514010.25
SHORT,2019-05-30 14:45:00+05:30,2019-05-31 09:15:00+05:30,11930.5,12003.05,-72.55,-4715.75,509294.5
LONG,2019-05-31 09:15:00+05:30,2019-05-31 11:50:00+05:30,12003.05,11981.1,-21.95,-1426.75,507867.75
SHORT,2019-05-31 11:50:00+05:30,2019-06-03 09:40:00+05:30,11981.1,11968.5,12.6,819.0,508686.75
LONG,2019-06-03 09:40:00+05:30,2019-06-04 10:05:00+05:30,11968.5,12046.25,77.75,5053.75,513740.5
SHORT,2019-06-04 10:05:00+05:30,2019-06-04 13:00:00+05:30,12046.25,12067.4,-21.15,-1374.75,512365.75
LONG,2019-06-04 13:00:00+05:30,2019-06-04 15:00:00+05:30,12067.4,12014.15,-53.25,-3461.25,508904.5
SHORT,2019-06-04 15:00:00+05:30,2019-06-07 10:15:00+05:30,12014.15,11878.8,135.35,8797.75,517702.25
LONG,2019-06-07 10:15:00+05:30,2019-06-07 13:40:00+05:30,11878.8,11815.35,-63.45,-4124.25,513578.0
SHORT,2019-06-07 13:40:00+05:30,2019-06-07 14:25:00+05:30,11815.35,11874.9,-59.55,-3870.75,509707.25
LONG,2019-06-07 14:25:00+05:30,2019-06-10 11:45:00+05:30,11874.9,11898.65,23.75,1543.75,511251.0
SHORT,2019-06-10 11:45:00+05:30,2019-06-10 15:20:00+05:30,11898.65,11933.65,-35.0,-2275.0,508976.0
LONG,2019-06-10 15:20:00+05:30,2019-06-11 15:00:00+05:30,11933.65,11960.25,26.6,1729.0,510705.0
SHORT,2019-06-11 15:00:00+05:30,2019-06-12 14:15:00+05:30,11960.25,11908.65,51.6,3354.0,514059.0
LONG,2019-06-12 14:15:00+05:30,2019-06-13 09:15:00+05:30,11908.65,11879.4,-29.25,-1901.25,512157.75
SHORT,2019-06-13 09:15:00+05:30,2019-06-13 13:05:00+05:30,11879.4,11856.75,22.65,1472.25,513630.0
LONG,2019-06-13 13:05:00+05:30,2019-06-14 09:25:00+05:30,11856.75,11873.9,17.15,1114.75,514744.75
SHORT,2019-06-14 09:25:00+05:30,2019-06-18 09:15:00+05:30,11873.9,11709.2,164.7,10705.5,525450.25
LONG,2019-06-18 09:15:00+05:30,2019-06-18 13:20:00+05:30,11709.2,11688.7,-20.5,-1332.5,524117.75
SHORT,2019-06-18 13:20:00+05:30,2019-06-19 09:15:00+05:30,11688.7,11768.8,-80.1,-5206.5,518911.25
LONG,2019-06-19 09:15:00+05:30,2019-06-19 11:20:00+05:30,11768.8,11741.95,-26.85,-1745.25,517166.0
SHORT,2019-06-19 11:20:00+05:30,2019-06-19 15:10:00+05:30,11741.95,11698.05,43.9,2853.5,520019.5
LONG,2019-06-19 15:10:00+05:30,2019-06-21 09:15:00+05:30,11698.05,11787.4,89.35,5807.75,525827.25
SHORT,2019-06-21 09:15:00+05:30,2019-06-25 12:05:00+05:30,11787.4,11720.3,67.1,4361.5,530188.75
LONG,2019-06-25 12:05:00+05:30,2019-06-27 13:35:00+05:30,11720.3,11877.35,157.05,10208.25,540397.0
SHORT,2019-06-27 13:35:00+05:30,2019-07-01 09:15:00+05:30,11877.35,11843.25,34.1,2216.5,542613.5
LONG,2019-07-01 09:15:00+05:30,2019-07-02 10:00:00+05:30,11843.25,11848.75,5.5,357.5,542971.0
SHORT,2019-07-02 10:00:00+05:30,2019-07-02 13:00:00+05:30,11848.75,11860.2,-11.45,-744.25,542226.75
LONG,2019-07-02 13:00:00+05:30,2019-07-03 14:50:00+05:30,11860.2,11911.3,51.1,3321.5,545548.25
SHORT,2019-07-03 14:50:00+05:30,2019-07-04 09:35:00+05:30,11911.3,11949.6,-38.3,-2489.5,543058.75
LONG,2019-07-04 09:35:00+05:30,2019-07-05 11:25:00+05:30,11949.6,11932.2,-17.4,-1131.0,541927.75
SHORT,2019-07-05 11:25:00+05:30,2019-07-09 11:25:00+05:30,11932.2,11528.85,403.35,26217.75,568145.5
LONG,2019-07-09 11:25:00+05:30,2019-07-10 10:50:00+05:30,11528.85,11515.6,-13.25,-861.25,567284.25
SHORT,2019-07-10 10:50:00+05:30,2019-07-10 13:20:00+05:30,11515.6,11524.85,-9.25,-601.25,566683.0
LONG,2019-07-10 13:20:00+05:30,2019-07-12 09:55:00+05:30,11524.85,11560.15,35.3,2294.5,568977.5
SHORT,2019-07-12 09:55:00+05:30,2019-07-12 13:00:00+05:30,11560.15,11604.85,-44.7,-2905.5,566072.0
LONG,2019-07-12 13:00:00+05:30,2019-07-12 14:35:00+05:30,11604.85,11593.2,-11.65,-757.25,565314.75
SHORT,2019-07-12 14:35:00+05:30,2019-07-15 09:20:00+05:30,11593.2,11599.8,-6.6,-429.0,564885.75
LONG,2019-07-15 09:20:00+05:30,2019-07-17 13:10:00+05:30,11599.8,11674.65,74.85,4865.25,569751.0
SHORT,2019-07-17 13:10:00+05:30,2019-07-19 09:15:00+05:30,11674.65,11633.6,41.05,2668.25,572419.25
LONG,2019-07-19 09:15:00+05:30,2019-07-19 09:35:00+05:30,11633.6,11579.6,-54.0,-3510.0,568909.25
SHORT,2019-07-19 09:35:00+05:30,2019-07-22 14:10:00+05:30,11579.6,11353.95,225.65,14667.25,583576.5
LONG,2019-07-22 14:10:00+05:30,2019-07-23 14:30:00+05:30,11353.95,11337.2,-16.75,-1088.75,582487.75
SHORT,2019-07-23 14:30:00+05:30,2019-07-24 13:15:00+05:30,11337.2,11275.1,62.1,4036.5,586524.25
LONG,2019-07-24 13:15:00+05:30,2019-07-25 11:55:00+05:30,11275.1,11277.7,2.6,169.0,586693.25
SHORT,2019-07-25 11:55:00+05:30,2019-07-25 14:40:00+05:30,11277.7,11303.6,-25.9,-1683.5,585009.75
LONG,2019-07-25 14:40:00+05:30,2019-07-25 15:00:00+05:30,11303.6,11244.65,-58.95,-3831.75,581178.0
SHORT,2019-07-25 15:00:00+05:30,2019-07-26 11:15:00+05:30,11244.65,11279.1,-34.45,-2239.25,578938.75
LONG,2019-07-26 11:15:00+05:30,2019-07-29 09:30:00+05:30,11279.1,11252.5,-26.6,-1729.0,577209.75
SHORT,2019-07-29 09:30:00+05:30,2019-07-29 13:45:00+05:30,11252.5,11215.55,36.95,2401.75,579611.5
LONG,2019-07-29 13:45:00+05:30,2019-07-30 11:10:00+05:30,11215.55,11207.55,-8.0,-520.0,579091.5
SHORT,2019-07-30 11:10:00+05:30,2019-07-31 11:35:00+05:30,11207.55,11070.8,136.75,8888.75,587980.25
LONG,2019-07-31 11:35:00+05:30,2019-08-01 09:15:00+05:30,11070.8,11064.05,-6.75,-438.75,587541.5
SHORT,2019-08-01 09:15:00+05:30,2019-08-01 15:05:00+05:30,11064.05,10972.9,91.15,5924.75,593466.25
LONG,2019-08-01 15:05:00+05:30,2019-08-02 09:15:00+05:30,10972.9,10906.65,-66.25,-4306.25,589160.0
SHORT,2019-08-02 09:15:00+05:30,2019-08-02 11:55:00+05:30,10906.65,10949.0,-42.35,-2752.75,586407.25
LONG,2019-08-02 11:55:00+05:30,2019-08-05 09:15:00+05:30,10949.0,10870.35,-78.65,-5112.25,581295.0
SHORT,2019-08-05 09:15:00+05:30,2019-08-05 12:35:00+05:30,10870.35,10874.8,-4.45,-289.25,581005.75
LONG,2019-08-05 12:35:00+05:30,2019-08-06 15:05:00+05:30,10874.8,10952.3,77.5,5037.5,586043.25
SHORT,2019-08-06 15:05:00+05:30,2019-08-08 13:30:00+05:30,10952.3,10908.55,43.75,2843.75,588887.0
LONG,2019-08-08 13:30:00+05:30,2019-08-09 14:05:00+05:30,10908.55,11127.15,218.6,14209.0,603096.0
SHORT,2019-08-09 14:05:00+05:30,2019-08-14 09:20:00+05:30,11127.15,10986.55,140.6,9139.0,612235.0
LONG,2019-08-14 09:20:00+05:30,2019-08-14 15:25:00+05:30,10986.55,11013.9,27.35,1777.75,614012.75
SHORT,2019-08-14 15:25:00+05:30,2019-08-16 11:25:00+05:30,11013.9,11027.8,-13.9,-903.5,613109.25
LONG,2019-08-16 11:25:00+05:30,2019-08-19 13:35:00+05:30,11027.8,11109.85,82.05,5333.25,618442.5
SHORT,2019-08-19 13:35:00+05:30,2019-08-20 13:15:00+05:30,11109.85,11035.5,74.35,4832.75,623275.25
LONG,2019-08-20 13:15:00+05:30,2019-08-21 09:15:00+05:30,11035.5,10998.65,-36.85,-2395.25,620880.0
SHORT,2019-08-21 09:15:00+05:30,2019-08-22 12:55:00+05:30,10998.65,10865.45,133.2,8658.0,629538.0
LONG,2019-08-22 12:55:00+05:30,2019-08-22 13:55:00+05:30,10865.45,10815.15,-50.3,-3269.5,626268.5
SHORT,2019-08-22 13:55:00+05:30,2019-08-23 10:25:00+05:30,10815.15,10750.55,64.6,4199.0,630467.5
LONG,2019-08-23 10:25:00+05:30,2019-08-26 09:45:00+05:30,10750.55,10819.9,69.35,4507.75,634975.25
SHORT,2019-08-26 09:45:00+05:30,2019-08-26 11:40:00+05:30,10819.9,10898.7,-78.8,-5122.0,629853.25
LONG,2019-08-26 11:40:00+05:30,2019-08-27 13:30:00+05:30,10898.7,11084.85,186.15,12099.75,641953.0
SHORT,2019-08-27 13:30:00+05:30,2019-08-28 15:00:00+05:30,11084.85,11055.45,29.4,1911.0,643864.0
LONG,2019-08-28 15:00:00+05:30,2019-08-29 09:20:00+05:30,11055.45,10977.55,-77.9,-5063.5,638800.5
SHORT,2019-08-29 09:20:00+05:30,2019-08-29 13:15:00+05:30,10977.55,10980.95,-3.4,-221.0,638579.5
LONG,2019-08-29 13:15:00+05:30,2019-08-29 15:00:00+05:30,10980.95,10948.85,-32.1,-2086.5,636493.0
SHORT,2019-08-29 15:00:00+05:30,2019-08-30 09:35:00+05:30,10948.85,11011.95,-63.1,-4101.5,632391.5
LONG,2019-08-30 09:35:00+05:30,2019-08-30 10:30:00+05:30,11011.95,10939.15,-72.8,-4732.0,627659.5
SHORT,2019-08-30 10:30:00+05:30,2019-08-30 13:45:00+05:30,10939.15,10962.9,-23.75,-1543.75,626115.75
LONG,2019-08-30 13:45:00+05:30,2019-09-03 09:15:00+05:30,10962.9,10926.2,-36.7,-2385.5,623730.25
SHORT,2019-09-03 09:15:00+05:30,2019-09-04 11:45:00+05:30,10926.2,10816.8,109.4,7111.0,630841.25
LONG,2019-09-04 11:45:00+05:30,2019-09-05 11:40:00+05:30,10816.8,10850.15,33.35,2167.75,633009.0
SHORT,2019-09-05 11:40:00+05:30,2019-09-06 09:15:00+05:30,10850.15,10893.9,-43.75,-2843.75,630165.25
LONG,2019-09-06 09:15:00+05:30,2019-09-09 09:15:00+05:30,10893.9,10898.9,5.0,325.0,630490.25
SHORT,2019-09-09 09:15:00+05:30,2019-09-09 10:05:00+05:30,10898.9,10986.0,-87.1,-5661.5,624828.75
LONG,2019-09-09 10:05:00+05:30,2019-09-09 13:45:00+05:30,10986.0,10974.3,-11.7,-760.5,624068.25
SHORT,2019-09-09 13:45:00+05:30,2019-09-11 09:20:00+05:30,10974.3,11029.7,-55.4,-3601.0,620467.25
LONG,2019-09-11 09:20:00+05:30,2019-09-11 12:35:00+05:30,11029.7,11022.0,-7.7,-500.5,619966.75
SHORT,2019-09-11 12:35:00+05:30,2019-09-12 09:15:00+05:30,11022.0,11072.35,-50.35,-3272.75,616694.0
LONG,2019-09-12 09:15:00+05:30,2019-09-12 11:10:00+05:30,11072.35,11033.5,-38.85,-2525.25,614168.75
SHORT,2019-09-12 11:10:00+05:30,2019-09-13 13:45:00+05:30,11033.5,11010.05,23.45,1524.25,615693.0
LONG,2019-09-13 13:45:00+05:30,2019-09-16 09:15:00+05:30,11010.05,11009.7,-0.35,-22.75,615670.25
SHORT,2019-09-16 09:15:00+05:30,2019-09-18 09:15:00+05:30,11009.7,10869.9,139.8,9087.0,624757.25
LONG,2019-09-18 09:15:00+05:30,2019-09-19 09:15:00+05:30,10869.9,10804.35,-65.55,-4260.75,620496.5
SHORT,2019-09-19 09:15:00+05:30,2019-09-20 09:25:00+05:30,10804.35,10731.65,72.7,4725.5,625222.0
LONG,2019-09-20 09:25:00+05:30,2019-09-20 14:45:00+05:30,10731.65,11253.05,521.4,33891.0,659113.0
SHORT,2019-09-20 14:45:00+05:30,2019-09-23 09:15:00+05:30,11253.05,11583.55,-330.5,-21482.5,637630.5
LONG,2019-09-23 09:15:00+05:30,2019-09-23 13:25:00+05:30,11583.55,11598.55,15.0,975.0,638605.5
SHORT,2019-09-23 13:25:00+05:30,2019-09-24 14:30:00+05:30,11598.55,11616.3,-17.75,-1153.75,637451.75
